"id","title","author","url","status","open_time","close_time","reviewers"
"4008","DevTools build script enhancements","bvaughn","https://github.com/facebook/react/pull/17653","Merged","18/12/2019 22:10:27",,"[""threepointone"", ""gaearon""]"
"4009","[react-interactions] Remove batchedUpdates from responder lifecycles","trueadm","https://github.com/facebook/react/pull/17659","Merged","19/12/2019 12:52:20",,"[""necolas"", ""sebmarkbage"", ""gaearon""]"
"4010","Create packages/dom-event-testing-library","necolas","https://github.com/facebook/react/pull/17660","Merged","19/12/2019 13:12:05",,"[""trueadm"", ""sebmarkbage""]"
"4011","[ESLint] Allow partial matches for custom Effect Hooks","gaearon","https://github.com/facebook/react/pull/17663","Merged","19/12/2019 16:54:08",,"[""trueadm""]"
"4012","Null stateNode after unmount","bvaughn","https://github.com/facebook/react/pull/17666","Merged","19/12/2019 18:20:34",,"[""trueadm"", ""sebmarkbage""]"
"4013","Disable unsupported context menu options for Firefox","bvaughn","https://github.com/facebook/react/pull/17668","Merged","19/12/2019 23:08:04",,"[""necolas"", ""trueadm"", ""lunaruan"", ""acdlite""]"
"4014","Refactor Expiration Time Model","acdlite","https://github.com/facebook/react/pull/17669","Closed","19/12/2019 23:15:49",,"[]"
"4015","fix link in community roundup #18","jgebhardt","https://github.com/facebook/react/pull/1767","Merged","30/6/2014 17:45:25",,"[]"
"4016","Fix onMouseEnter is fired on disabled buttons","AlfredoGJ","https://github.com/facebook/react/pull/17675","Merged","20/12/2019 05:42:01",,"[""trueadm"", ""StefanNieuwenhuis"", ""AaronPerezPerez""]"
"4017","[react-dom] Refactor event priority handling to its own module","trueadm","https://github.com/facebook/react/pull/17678","Merged","20/12/2019 15:03:30",,"[""necolas"", ""philipp-spiess"", ""sebmarkbage"", ""gaearon"", ""acdlite"", ""bvaughn"", ""lunaruan"", ""threepointone""]"
"4018","[react-interactions] Rename test + fix master","trueadm","https://github.com/facebook/react/pull/17679","Merged","20/12/2019 15:22:16",,"[""necolas""]"
"4019","Add unit tests to dom-event-testing-library","necolas","https://github.com/facebook/react/pull/17680","Merged","20/12/2019 15:40:17",,"[""trueadm""]"
"4020","Add tooltip to interaction name in DevTools Profiler sidebar","bvaughn","https://github.com/facebook/react/pull/17689","Merged","22/12/2019 16:44:38",,"[]"
"4021","Add support for SVG marker element","jonase","https://github.com/facebook/react/pull/1769","Closed","1/7/2014 16:37:35",,"[]"
"4022","[DevTools] Display RegExp values in props/state","bvaughn","https://github.com/facebook/react/pull/17690","Merged","22/12/2019 19:41:15",,"[]"
"4023","Replace react-test.js prelude with a custom prelude for now","benjamn","https://github.com/facebook/react/pull/177","Closed","8/7/2013 22:39:54",,"[]"
"4024","Also list <form> in error message as possible culprit","eins78","https://github.com/facebook/react/pull/1770","Merged","1/7/2014 17:10:00",,"[]"
"4025","[react-test-renderer] Fix findByType broken for SimpleMemoComponent","kevin940726","https://github.com/facebook/react/pull/17700","Closed","24/12/2019 06:01:21",,"[]"
"4026","chore: Refactor DangerJS","gabrielferreiraa","https://github.com/facebook/react/pull/17703","Closed","24/12/2019 13:52:43",,"[""Hovakimyan""]"
"4027","Revert","ahsanplusplus","https://github.com/facebook/react/pull/17704","Closed","24/12/2019 15:11:41",,"[]"
"4028","Merge pull request #1 from facebook/master","petsgre","https://github.com/facebook/react/pull/17721","Closed","27/12/2019 03:51:36",,"[]"
"4029","Fix various typos","iamkaransharma","https://github.com/facebook/react/pull/17724","Merged","27/12/2019 17:32:52",,"[""bvaughn"", ""brandon2580""]"
"4030","Bump handlebars from 4.0.6 to 4.5.3 in /fixtures/fiber-debugger","dependabot","https://github.com/facebook/react/pull/17727","Merged","28/12/2019 17:46:36",,"[]"
"4031","Bump handlebars from 4.0.10 to 4.5.3 in /fixtures/attribute-behavior","dependabot","https://github.com/facebook/react/pull/17728","Merged","28/12/2019 17:46:44",,"[]"
"4032","Bump handlebars from 4.0.11 to 4.5.3 in /fixtures/expiration","dependabot","https://github.com/facebook/react/pull/17729","Merged","28/12/2019 17:46:45",,"[]"
"4033","Bump handlebars from 4.0.6 to 4.5.3 in /fixtures/dom","dependabot","https://github.com/facebook/react/pull/17730","Merged","28/12/2019 17:46:51",,"[]"
"4034","Bump handlebars from 4.0.6 to 4.5.3 in /fixtures/ssr","dependabot","https://github.com/facebook/react/pull/17731","Closed","28/12/2019 17:46:57",,"[]"
"4035","Bump handlebars from 4.1.2 to 4.5.3","dependabot","https://github.com/facebook/react/pull/17732","Merged","28/12/2019 17:47:32",,"[]"
"4036","Added missing Flow type coverage to DevTools context menu","bvaughn","https://github.com/facebook/react/pull/17733","Merged","28/12/2019 18:15:52",,"[""threepointone"", ""gaearon""]"
"4037","Make DevTools check document.contentType before injecting","bvaughn","https://github.com/facebook/react/pull/17739","Merged","29/12/2019 17:15:18",,"[""threepointone"", ""gaearon"", ""trueadm""]"
"4038","Fix IE8 potentially throwing during restoreSelection","syranide","https://github.com/facebook/react/pull/1774","Merged","2/7/2014 14:33:36",,"[]"
"4039","Devtools renable copy attr context menu for firefox","bvaughn","https://github.com/facebook/react/pull/17740","Merged","29/12/2019 17:27:55",,"[""threepointone"", ""gaearon"", ""trueadm""]"
"4040","More clear hooks warning for why a function is not considered as a component","Nilomiranda","https://github.com/facebook/react/pull/17744","Closed","30/12/2019 17:04:43",,"[""yadejo"", ""gaearon""]"
"4041","Build and store DevTools artifacts in Circle CI","bvaughn","https://github.com/facebook/react/pull/17746","Merged","30/12/2019 19:45:27",,"[""threepointone"", ""gaearon"", ""acdlite""]"
"4042","Added missing guard to DevTools for Objects with null proto","bvaughn","https://github.com/facebook/react/pull/17757","Merged","2/1/2020 15:56:47",,"[""james4388"", ""threepointone"", ""gaearon"", ""trueadm""]"
"4043","Fixed CircleCI DevTools build artifact tar internal structure","bvaughn","https://github.com/facebook/react/pull/17758","Merged","2/1/2020 17:14:21",,"[""threepointone"", ""gaearon"", ""trueadm""]"
"4044","Partial fix DevTools Profiler ""Could not find node…"" error","bvaughn","https://github.com/facebook/react/pull/17759","Merged","2/1/2020 19:46:51",,"[""gaearon"", ""threepointone""]"
"4045","Update AUTHORS for 0.11","zpao","https://github.com/facebook/react/pull/1776","Merged","2/7/2014 20:20:58",,"[]"
"4046","DevTools Profiler commit selector wraps around","bvaughn","https://github.com/facebook/react/pull/17760","Merged","2/1/2020 22:33:25",,"[""threepointone"", ""gaearon"", ""trueadm"", ""lunaruan""]"
"4047","[react-interactions] Fix Hover issues with portals","trueadm","https://github.com/facebook/react/pull/17765","Merged","3/1/2020 12:13:19",,"[""necolas""]"
"4048","DevTools: Replaced unsafe hasOwnProperty() calls","bvaughn","https://github.com/facebook/react/pull/17768","Merged","3/1/2020 17:20:19",,"[""threepointone"", ""gaearon"", ""trueadm"", ""lunaruan""]"
"4049","DevTools Profiler: Improve how empty commits are filtered","bvaughn","https://github.com/facebook/react/pull/17771","Merged","3/1/2020 21:30:00",,"[""gaearon"", ""threepointone"", ""acdlite""]"
"4050","[DO NOT MERGE] Root event marks","bvaughn","https://github.com/facebook/react/pull/17772","Closed","3/1/2020 23:06:04",,"[]"
"4051","Remove toString of dangerouslySetInnerHTML","sebmarkbage","https://github.com/facebook/react/pull/17773","Merged","4/1/2020 00:12:02",,"[""sophiebits"", ""gaearon"", ""lunaruan""]"
"4052","Remove special casing of toString values when enableTrustedTypesIntegration","sebmarkbage","https://github.com/facebook/react/pull/17774","Merged","4/1/2020 00:33:19",,"[""gaearon"", ""lunaruan""]"
"4053","Scope dev tools wildcard styles within DevTools CSS class","GasimGasimzada","https://github.com/facebook/react/pull/17775","Merged","4/1/2020 10:08:35",,"[""bvaughn""]"
"4054","DevTools: Improve function props display for inspected elements","bvaughn","https://github.com/facebook/react/pull/17789","Merged","6/1/2020 17:07:07",,"[""threepointone"", ""gaearon"", ""trueadm""]"
"4055","Fix spelling/grammar in test comment","sophiebits","https://github.com/facebook/react/pull/1779","Merged","2/7/2014 21:09:51",,"[]"
"4056","Renamed ""backend.js"" to ""react_devtools_backend.js""","bvaughn","https://github.com/facebook/react/pull/17790","Merged","6/1/2020 17:17:37",,"[""threepointone"", ""vjeux"", ""gaearon"", ""trueadm""]"
"4057","Renamed ""ReactDOM-fb"" imports to ""ReactDOM"" in www shims","bvaughn","https://github.com/facebook/react/pull/17797","Merged","7/1/2020 18:23:52",,"[""sebmarkbage"", ""gaearon""]"
"4058","Rename internal fields","sebmarkbage","https://github.com/facebook/react/pull/17798","Closed","7/1/2020 19:05:08",,"[""bvaughn"", ""gaearon"", ""trueadm""]"
"4059","Revert ""Revert ""Dispatch commands to both UIManagers from both renderers (#17211)"" (#17232)""","TheSavior","https://github.com/facebook/react/pull/17799","Merged","7/1/2020 23:48:31",,"[""sebmarkbage""]"
"4060","Add __benchmarks__ to .gitignore","paulshen","https://github.com/facebook/react/pull/178","Merged","8/7/2013 23:46:51",,"[]"
"4061","Fixing grunt jsx task in Windows","jbrantly","https://github.com/facebook/react/pull/1780","Merged","2/7/2014 21:37:28",,"[]"
"4062","Update Flow to 0.84","gaearon","https://github.com/facebook/react/pull/17805","Merged","8/1/2020 20:31:45",,"[""TrySound""]"
"4063","Add configuration for the ""Stale"" GitHub App","necolas","https://github.com/facebook/react/pull/17806","Merged","9/1/2020 00:08:02",,"[""bvaughn"", ""acdlite"", ""threepointone"", ""sebmarkbage"", ""gaearon""]"
"4064","Bump Prettier","gaearon","https://github.com/facebook/react/pull/17811","Merged","9/1/2020 13:34:42",,"[""threepointone""]"
"4065","Add GitHub issue templates","necolas","https://github.com/facebook/react/pull/17815","Merged","9/1/2020 19:00:53",,"[""gaearon"", ""acdlite""]"
"4066","Add better test coverage for hooks in DevTools Profiler's change-detection","bvaughn","https://github.com/facebook/react/pull/17816","Merged","9/1/2020 20:58:16",,"[""gaearon"", ""lunaruan"", ""threepointone"", ""trueadm""]"
"4067","Fix issue template for questions","necolas","https://github.com/facebook/react/pull/17817","Merged","10/1/2020 00:24:16",,"[""gaearon""]"
"4068","Updates @babel/plugin-transform-modules-umd to 7.7.0+","MicahZoltu","https://github.com/facebook/react/pull/17818","Closed","10/1/2020 01:55:23",,"[]"
"4069","[Fresh] Fix edge case with early function call","gaearon","https://github.com/facebook/react/pull/17824","Merged","12/1/2020 15:44:17",,"[""bvaughn""]"
"4070","Grammar fix","haseebdaone","https://github.com/facebook/react/pull/17825","Merged","12/1/2020 21:50:24",,"[""trueadm"", ""sleepwalkerfx"", ""bsdahl"", ""Hovakimyan"", ""jameskip"", ""devTomek"", ""mam1konyan"", ""tayyab-razzaq""]"
"4071","Update babel-eslint and eslint packages","necolas","https://github.com/facebook/react/pull/17829","Merged","13/1/2020 22:54:58",,"[""gaearon""]"
"4072","Update React-tools to support transform as object","avanderhoorn","https://github.com/facebook/react/pull/1783","Merged","3/7/2014 12:31:11",,"[]"
"4073","[fail] move IsThisRendererActing to own namespace","threepointone","https://github.com/facebook/react/pull/17834","Closed","14/1/2020 14:06:45",,"[""sebmarkbage""]"
"4074","[react-interactions] Add DO_NOT_USE to Scope methods","trueadm","https://github.com/facebook/react/pull/17835","Merged","14/1/2020 14:20:06",,"[""gaearon""]"
"4075","Add support for Node v13 for development","jasonwilliams","https://github.com/facebook/react/pull/17837","Merged","14/1/2020 21:17:49",,"[]"
"4076","Re-enabled DevTools context menu option in Firefox","bvaughn","https://github.com/facebook/react/pull/17838","Merged","14/1/2020 21:36:39",,"[""threepointone"", ""trueadm"", ""gaearon""]"
"4077","Update typescript package and jest preprocessor","necolas","https://github.com/facebook/react/pull/17839","Merged","14/1/2020 21:38:11",,"[""gaearon""]"
"4078","Add the built source to npm package. See #1699","wvl","https://github.com/facebook/react/pull/1784","Merged","3/7/2014 22:26:23",,"[]"
"4079","[Fresh] Support DevTools v3","gaearon","https://github.com/facebook/react/pull/17840","Closed","14/1/2020 21:57:48",,"[""jamesgeorge007"", ""bvaughn"", ""3imed-jaberi""]"
"4080","Removed 'reactInternal' reference in DevTools overlay highlighter","bvaughn","https://github.com/facebook/react/pull/17841","Merged","14/1/2020 23:23:59",,"[""konekoya"", ""gaearon""]"
"4081","Update to flow-bin@0.89","necolas","https://github.com/facebook/react/pull/17842","Merged","14/1/2020 23:44:58",,"[""trueadm"", ""bvaughn"", ""gaearon"", ""acdlite""]"
"4082","Fix Cannot read property 'sub' of undefined when navigating to plain-text pages","wfnuser","https://github.com/facebook/react/pull/17848","Merged","15/1/2020 17:18:24",,"[""bvaughn""]"
"4083","Fix DevTools Flow error for key-sort function","bvaughn","https://github.com/facebook/react/pull/17849","Merged","15/1/2020 17:33:30",,"[""necolas"", ""threepointone"", ""gaearon""]"
"4084","Fresh cleanup","mamal72","https://github.com/facebook/react/pull/17852","Closed","16/1/2020 08:55:26",,"[""dai-shi""]"
"4085","chore: update istanbul-reports to remove handlebars dependency","SimenB","https://github.com/facebook/react/pull/17857","Closed","17/1/2020 10:14:31",,"[]"
"4086","[react-interactions] Remove deprecated Scope APIs + update Focus components","trueadm","https://github.com/facebook/react/pull/17859","Merged","17/1/2020 11:42:30",,"[""threepointone"", ""necolas"", ""gaearon""]"
"4087","Custom readme for react-tools","zpao","https://github.com/facebook/react/pull/1786","Merged","4/7/2014 00:44:00",,"[]"
"4088","Remove ReactInstanceMap_DO_NOT_USE shim","trueadm","https://github.com/facebook/react/pull/17861","Merged","17/1/2020 12:27:29",,"[""threepointone""]"
"4089","Update","pl2476","https://github.com/facebook/react/pull/17863","Closed","17/1/2020 15:35:26",,"[]"
"4090","Add different string ref warning when owner and self are different","lunaruan","https://github.com/facebook/react/pull/17864","Merged","18/1/2020 00:06:35",,"[""sebmarkbage"", ""acdlite""]"
"4091","[DO-NOT-MERGE][Native] Migrate focus/blur to call TextInputState with the host component","TheSavior","https://github.com/facebook/react/pull/17865","Closed","18/1/2020 00:10:59",,"[""ejanzer""]"
"4092","Patches to tutorial","merriam","https://github.com/facebook/react/pull/1787","Closed","4/7/2014 00:44:05",,"[]"
"4093","Add feature flag around React.createFactory","trueadm","https://github.com/facebook/react/pull/17873","Merged","20/1/2020 13:29:08",,"[""threepointone"", ""bvaughn"", ""sebmarkbage"", ""gaearon"", ""acdlite"", ""necolas"", ""lunaruan""]"
"4094","Add disable <textarea/> children flag","trueadm","https://github.com/facebook/react/pull/17874","Merged","20/1/2020 14:54:31",,"[""threepointone"", ""bvaughn"", ""sebmarkbage"", ""necolas"", ""gaearon"", ""lunaruan"", ""acdlite""]"
"4095","Remove FB specific React isomorphic build","sebmarkbage","https://github.com/facebook/react/pull/17875","Merged","20/1/2020 23:29:21",,"[""bvaughn"", ""gaearon"", ""acdlite""]"
